,a,b,c,d,e
2017-06-30 02:00:00,52.62399999999994,-82.43099999999974,8.003000000000135,-49.12599999999995,-17.282000000000124
2017-06-30 03:00:00,53.84599999999994,-80.57399999999974,8.093000000000135,-48.87799999999995,-16.588000000000125
2017-06-30 04:00:00,55.18499999999994,-78.92399999999974,8.185000000000136,-48.70699999999995,-16.356000000000126
2017-06-30 05:00:00,55.874999999999936,-78.59499999999974,9.697000000000136,-48.51599999999995,-16.725000000000126
2017-06-30 06:00:00,55.59099999999994,-78.85399999999974,10.013000000000137,-49.72999999999995,-17.451000000000125
2017-06-30 07:00:00,55.00499999999994,-77.20499999999974,10.249000000000137,-50.620999999999945,-17.451000000000125
2017-06-30 08:00:00,53.65599999999994,-76.75699999999975,9.721000000000137,-52.15999999999995,-17.091000000000125
2017-06-30 09:00:00,53.66599999999994,-77.66799999999975,9.424000000000136,-52.48599999999995,-17.713000000000125
2017-06-30 10:00:00,53.55199999999994,-78.62399999999975,10.176000000000137,-52.571999999999946,-18.206000000000124
2017-06-30 11:00:00,53.154999999999944,-76.36599999999976,11.699000000000137,-52.02499999999995,-19.684000000000125
2017-06-30 12:00:00,52.440999999999946,-76.63699999999976,11.791000000000137,-52.93399999999995,-18.291000000000125
2017-06-30 13:00:00,52.04099999999995,-77.90799999999976,11.493000000000137,-53.38999999999995,-17.277000000000125
2017-06-30 14:00:00,52.325999999999944,-79.51899999999976,11.294000000000137,-54.12399999999995,-14.984000000000126
2017-06-30 15:00:00,52.709999999999944,-79.62099999999977,11.184000000000138,-53.217999999999954,-16.358000000000125
2017-06-30 16:00:00,51.620999999999945,-79.39099999999976,12.381000000000139,-52.226999999999954,-16.819000000000123
2017-06-30 17:00:00,51.312999999999946,-78.35499999999976,12.19400000000014,-52.092999999999954,-16.773000000000124
2017-06-30 18:00:00,49.67999999999994,-76.04199999999976,10.62700000000014,-52.692999999999955,-18.004000000000126
2017-06-30 19:00:00,49.93399999999994,-74.57799999999976,9.91400000000014,-52.092999999999954,-18.232000000000127
2017-06-30 20:00:00,49.80999999999994,-74.09699999999977,11.27500000000014,-52.04799999999995,-16.755000000000127
2017-06-30 21:00:00,49.86099999999994,-74.41599999999977,10.822000000000141,-52.02199999999995,-17.247000000000128
2017-06-30 22:00:00,51.136999999999944,-75.51399999999977,9.471000000000142,-52.27599999999995,-16.476000000000127
2017-06-30 23:00:00,50.50899999999994,-76.18699999999977,9.491000000000142,-53.98499999999995,-15.013000000000126
2017-07-01 00:00:00,50.721999999999944,-76.39199999999977,10.372000000000142,-53.91899999999995,-15.020000000000126
2017-07-01 01:00:00,49.99499999999995,-76.56199999999977,11.024000000000141,-55.58899999999995,-16.088000000000125
2017-07-01 02:00:00,48.349999999999945,-76.70199999999977,11.895000000000142,-56.79599999999995,-17.146000000000125
2017-07-01 03:00:00,49.49399999999994,-76.55199999999977,11.926000000000142,-56.12499999999995,-15.689000000000124
2017-07-01 04:00:00,48.13799999999994,-75.98599999999976,12.741000000000142,-55.47099999999995,-15.312000000000124
2017-07-01 05:00:00,46.61099999999994,-77.38499999999976,13.837000000000142,-57.136999999999944,-15.131000000000125
2017-07-01 06:00:00,47.61999999999994,-77.20699999999977,13.310000000000143,-58.36399999999994,-14.072000000000125
2017-07-01 07:00:00,48.28099999999994,-76.71699999999977,13.852000000000142,-57.84599999999994,-14.261000000000125
2017-07-01 08:00:00,46.937999999999946,-76.31399999999977,12.144000000000142,-57.53699999999994,-14.809000000000125
2017-07-01 09:00:00,45.855999999999945,-75.45099999999977,13.801000000000142,-57.28999999999994,-15.950000000000125
2017-07-01 10:00:00,48.31699999999994,-76.28799999999977,15.499000000000143,-58.80799999999994,-16.117000000000125
2017-07-01 11:00:00,49.642999999999944,-75.69999999999978,16.074000000000144,-59.398999999999944,-16.909000000000127
2017-07-01 12:00:00,50.068999999999946,-76.02099999999977,16.320000000000142,-61.00999999999994,-16.752000000000127
2017-07-01 13:00:00,52.590999999999944,-74.03099999999978,14.365000000000142,-60.04299999999994,-16.064000000000128
2017-07-01 14:00:00,49.788999999999945,-73.96399999999979,13.243000000000142,-59.666999999999945,-16.037000000000127
2017-07-01 15:00:00,51.45199999999994,-74.79299999999978,12.787000000000143,-59.81799999999995,-16.432000000000127
2017-07-01 16:00:00,52.33699999999994,-74.43799999999978,12.983000000000143,-59.571999999999946,-15.846000000000126
2017-07-01 17:00:00,51.81899999999994,-74.00899999999977,11.949000000000142,-58.19199999999994,-16.506000000000125
2017-07-01 18:00:00,51.70499999999994,-74.61699999999978,13.591000000000141,-57.97099999999995,-14.309000000000125
2017-07-01 19:00:00,50.48999999999994,-73.83199999999978,13.859000000000142,-57.282999999999944,-14.345000000000125
2017-07-01 20:00:00,49.484999999999935,-73.10999999999979,13.065000000000142,-56.772999999999946,-15.292000000000124
2017-07-01 21:00:00,49.30099999999994,-72.25999999999979,13.314000000000142,-57.92099999999995,-15.886000000000124
2017-07-01 22:00:00,48.75799999999994,-73.3919999999998,12.109000000000142,-59.24599999999995,-15.597000000000124
2017-07-01 23:00:00,49.23899999999994,-72.5949999999998,11.271000000000143,-58.96299999999995,-14.937000000000124
2017-07-02 00:00:00,50.87599999999994,-73.9209999999998,12.571000000000144,-60.226999999999954,-15.419000000000123
2017-07-02 01:00:00,50.24699999999994,-72.29499999999979,12.475000000000144,-61.14799999999995,-14.557000000000123
2017-07-02 02:00:00,49.71699999999994,-68.73199999999979,13.568000000000144,-60.91799999999996,-14.009000000000123
2017-07-02 03:00:00,49.40299999999994,-66.91099999999979,12.600000000000144,-62.08199999999996,-15.526000000000122
2017-07-02 04:00:00,48.56299999999994,-67.13299999999978,11.675000000000143,-62.18299999999996,-15.764000000000122
2017-07-02 05:00:00,48.24799999999994,-66.80999999999979,12.530000000000143,-61.899999999999956,-15.750000000000123
2017-07-02 06:00:00,50.36199999999994,-65.56599999999979,12.576000000000143,-62.137999999999955,-15.080000000000123
2017-07-02 07:00:00,50.63499999999994,-64.57199999999979,14.340000000000142,-61.046999999999954,-16.154000000000124
2017-07-02 08:00:00,50.73999999999994,-64.56799999999978,13.980000000000143,-61.42999999999996,-17.288000000000125
2017-07-02 09:00:00,52.45599999999994,-64.35099999999979,13.903000000000143,-62.54599999999996,-17.230000000000125
2017-07-02 10:00:00,53.98199999999994,-64.54099999999978,14.105000000000143,-62.85599999999996,-18.185000000000123
2017-07-02 11:00:00,55.24399999999994,-63.731999999999786,12.089000000000143,-62.04599999999996,-18.76800000000012
2017-07-02 12:00:00,55.730999999999945,-64.02099999999979,13.046000000000143,-61.70099999999996,-18.783000000000122
2017-07-02 13:00:00,56.04999999999995,-64.0429999999998,13.538000000000142,-60.23199999999996,-20.081000000000124
2017-07-02 14:00:00,55.30499999999995,-63.312999999999796,12.605000000000143,-61.238999999999955,-21.153000000000123
2017-07-02 15:00:00,53.82699999999995,-63.7209999999998,11.848000000000143,-59.738999999999955,-22.159000000000123
2017-07-02 16:00:00,55.48599999999995,-62.8179999999998,12.444000000000143,-59.76499999999996,-23.352000000000125
2017-07-02 17:00:00,53.34499999999995,-64.2059999999998,10.421000000000143,-59.347999999999956,-24.478000000000126
2017-07-02 18:00:00,52.60099999999995,-64.2029999999998,9.120000000000143,-59.91099999999996,-24.684000000000125
2017-07-02 19:00:00,51.80399999999995,-62.531999999999805,7.738000000000143,-60.75799999999996,-23.986000000000125
2017-07-02 20:00:00,50.48999999999995,-64.3909999999998,8.381000000000144,-60.55599999999996,-25.541000000000125
2017-07-02 21:00:00,50.56399999999995,-64.4919999999998,8.672000000000144,-59.46399999999996,-25.431000000000125
2017-07-02 22:00:00,51.22699999999995,-63.439999999999806,8.947000000000145,-59.75699999999996,-26.852000000000125
2017-07-02 23:00:00,49.584999999999944,-65.0659999999998,10.330000000000144,-60.24299999999996,-27.591000000000125
2017-07-03 00:00:00,49.18899999999994,-64.06999999999981,11.024000000000143,-58.29199999999996,-28.807000000000127
2017-07-03 01:00:00,49.660999999999945,-64.34999999999981,9.871000000000143,-56.40499999999996,-27.828000000000127
2017-07-03 02:00:00,49.47899999999994,-64.75299999999982,9.215000000000142,-56.19199999999996,-27.767000000000127
2017-07-03 03:00:00,49.46199999999994,-65.08299999999981,8.706000000000142,-55.69999999999996,-27.15500000000013
2017-07-03 04:00:00,49.557999999999936,-65.84199999999981,8.936000000000142,-56.03099999999996,-26.74800000000013
2017-07-03 05:00:00,49.164999999999935,-64.29599999999981,8.349000000000142,-54.849999999999966,-26.55700000000013
2017-07-03 06:00:00,48.246999999999936,-65.31199999999981,7.804000000000142,-54.57999999999996,-26.56400000000013
2017-07-03 07:00:00,47.98399999999994,-65.09499999999981,6.987000000000142,-55.194999999999965,-26.80400000000013
2017-07-03 08:00:00,49.719999999999935,-66.46399999999981,8.030000000000141,-54.73999999999997,-26.23500000000013
2017-07-03 09:00:00,51.29699999999993,-66.4089999999998,6.345000000000141,-54.76999999999997,-26.60400000000013
2017-07-03 10:00:00,51.936999999999934,-66.38299999999981,5.986000000000141,-55.505999999999965,-26.63900000000013
2017-07-03 11:00:00,51.14199999999993,-67.41299999999981,5.377000000000141,-55.63599999999997,-29.34200000000013
2017-07-03 12:00:00,51.58699999999993,-67.07299999999981,4.581000000000141,-55.481999999999964,-28.32200000000013
2017-07-03 13:00:00,52.74599999999993,-68.44499999999981,4.337000000000141,-55.102999999999966,-29.78600000000013
2017-07-03 14:00:00,53.09599999999993,-68.8839999999998,2.500000000000141,-54.63299999999997,-30.79700000000013
2017-07-03 15:00:00,53.06899999999993,-70.8899999999998,3.0920000000001413,-53.542999999999964,-27.89700000000013
2017-07-03 16:00:00,53.15999999999993,-71.41499999999981,2.8050000000001414,-52.34599999999996,-27.13800000000013
2017-07-03 17:00:00,53.027999999999935,-69.96399999999981,3.5330000000001416,-51.95899999999996,-27.59100000000013
2017-07-03 18:00:00,52.311999999999934,-69.87799999999982,3.9390000000001417,-52.77999999999996,-29.168000000000127
2017-07-03 19:00:00,53.48599999999993,-68.68099999999981,4.510000000000142,-53.933999999999955,-29.493000000000126
2017-07-03 20:00:00,53.85899999999993,-67.94799999999981,4.896000000000142,-52.99099999999996,-29.257000000000126
2017-07-03 21:00:00,53.24699999999993,-66.27899999999981,5.083000000000142,-52.338999999999956,-27.811000000000124
2017-07-03 22:00:00,51.20999999999993,-67.1409999999998,3.2920000000001424,-53.62499999999996,-27.305000000000124
2017-07-03 23:00:00,50.52299999999993,-66.4859999999998,3.0460000000001424,-52.643999999999956,-27.857000000000124
2017-07-04 00:00:00,49.21799999999993,-65.0129999999998,3.6770000000001426,-50.72599999999996,-27.792000000000122
2017-07-04 01:00:00,48.935999999999936,-64.9109999999998,5.7460000000001425,-50.45099999999996,-28.655000000000122
2017-07-04 02:00:00,50.752999999999936,-65.5249999999998,6.853000000000143,-49.963999999999956,-31.09600000000012
2017-07-04 03:00:00,51.87699999999994,-66.99899999999981,7.162000000000143,-48.69699999999995,-31.99200000000012
2017-07-04 04:00:00,53.20299999999994,-65.6559999999998,6.645000000000143,-47.320999999999955,-31.36400000000012
2017-07-04 05:00:00,53.12099999999994,-65.6009999999998,6.737000000000142,-47.84999999999996,-30.60400000000012
2017-07-04 06:00:00,53.52699999999994,-66.8719999999998,6.591000000000142,-48.50499999999996,-30.70400000000012
2017-07-04 07:00:00,53.505999999999936,-66.7779999999998,7.840000000000142,-50.37699999999996,-30.44400000000012
2017-07-04 08:00:00,53.75799999999994,-67.81499999999981,7.393000000000142,-50.25699999999996,-30.69200000000012
2017-07-04 09:00:00,53.70999999999994,-67.36499999999981,7.734000000000142,-51.03699999999996,-30.81900000000012
2017-07-04 10:00:00,52.902999999999935,-67.93099999999981,7.213000000000142,-50.404999999999966,-30.39600000000012
2017-07-04 11:00:00,52.69999999999993,-67.60199999999982,7.614000000000142,-50.685999999999964,-30.92800000000012
2017-07-04 12:00:00,52.93499999999993,-68.40999999999983,6.936000000000142,-51.590999999999966,-31.32500000000012
2017-07-04 13:00:00,53.23499999999993,-68.70599999999983,7.571000000000142,-52.28799999999997,-31.51500000000012
2017-07-04 14:00:00,53.58199999999993,-68.76599999999983,7.3520000000001415,-52.36099999999997,-29.79700000000012
2017-07-04 15:00:00,54.32999999999993,-69.40199999999983,8.776000000000142,-53.148999999999965,-29.562000000000122
2017-07-04 16:00:00,55.254999999999924,-67.96399999999983,10.152000000000141,-54.65399999999997,-29.807000000000123
2017-07-04 17:00:00,55.35399999999992,-68.83899999999983,10.594000000000142,-55.60199999999997,-29.505000000000123
2017-07-04 18:00:00,57.09699999999992,-68.25699999999983,12.546000000000141,-56.58599999999997,-28.373000000000122
2017-07-04 19:00:00,55.34199999999992,-67.58699999999983,11.61500000000014,-56.64999999999997,-27.225000000000122
2017-07-04 20:00:00,56.57299999999992,-66.91699999999983,10.82300000000014,-57.00999999999997,-25.424000000000124
2017-07-04 21:00:00,57.40599999999992,-69.52799999999984,10.88700000000014,-57.42999999999997,-25.286000000000122
2017-07-04 22:00:00,57.85199999999992,-69.45399999999984,10.738000000000142,-56.65899999999997,-23.84900000000012
2017-07-04 23:00:00,58.36499999999992,-69.77599999999984,10.616000000000142,-55.93899999999997,-23.391000000000123
2017-07-05 00:00:00,58.07699999999992,-69.70099999999984,11.103000000000142,-55.66599999999997,-21.615000000000123
2017-07-05 01:00:00,59.08799999999992,-71.45199999999984,10.062000000000141,-56.87099999999997,-21.406000000000123
2017-07-05 02:00:00,60.38099999999992,-72.65699999999984,10.68200000000014,-57.166999999999966,-21.961000000000123
2017-07-05 03:00:00,61.44199999999992,-73.48399999999984,10.67000000000014,-57.47699999999997,-20.98600000000012
2017-07-05 04:00:00,60.571999999999925,-74.18499999999983,11.17300000000014,-57.108999999999966,-20.019000000000123
2017-07-05 05:00:00,59.455999999999925,-74.70699999999984,12.95100000000014,-59.109999999999964,-20.389000000000124
2017-07-05 06:00:00,60.10299999999992,-75.17599999999983,12.47500000000014,-59.72399999999996,-21.824000000000122
2017-07-05 07:00:00,60.03399999999992,-74.49799999999983,12.15800000000014,-59.243999999999964,-24.246000000000123
2017-07-05 08:00:00,58.90499999999992,-73.70099999999984,10.759000000000139,-59.38199999999996,-25.506000000000125
2017-07-05 09:00:00,59.55499999999992,-74.79499999999983,10.830000000000139,-58.79399999999996,-27.609000000000126
2017-07-05 10:00:00,62.46899999999992,-72.42199999999983,11.307000000000139,-58.798999999999964,-28.204000000000125
2017-07-05 11:00:00,62.54499999999992,-72.65799999999983,10.00800000000014,-57.68099999999996,-28.410000000000124
2017-07-05 12:00:00,63.400999999999925,-71.87199999999983,10.65900000000014,-57.11099999999996,-27.619000000000124
2017-07-05 13:00:00,63.96399999999993,-71.48599999999983,8.673000000000139,-56.292999999999964,-25.978000000000122
2017-07-05 14:00:00,63.41999999999993,-71.41699999999983,10.842000000000139,-56.23299999999996,-26.860000000000124
2017-07-05 15:00:00,62.756999999999934,-71.74299999999982,10.993000000000139,-57.298999999999964,-27.529000000000124
2017-07-05 16:00:00,61.758999999999936,-71.63599999999983,12.11100000000014,-57.718999999999966,-29.975000000000126
2017-07-05 17:00:00,61.84299999999994,-71.54099999999983,10.51000000000014,-58.13299999999997,-31.711000000000126
2017-07-05 18:00:00,60.60699999999994,-70.41799999999982,10.62800000000014,-58.03699999999997,-31.625000000000128
2017-07-05 19:00:00,59.696999999999946,-69.43399999999983,10.59600000000014,-58.91399999999997,-32.760000000000126
2017-07-05 20:00:00,58.97299999999995,-70.35799999999983,11.86500000000014,-58.29599999999997,-32.01500000000013
2017-07-05 21:00:00,58.33599999999995,-70.65599999999984,12.32700000000014,-57.46799999999997,-33.309000000000125
2017-07-05 22:00:00,58.010999999999946,-69.79499999999983,11.67100000000014,-57.86399999999997,-33.68500000000012
2017-07-05 23:00:00,58.200999999999944,-68.65799999999983,11.97400000000014,-57.89199999999997,-31.21300000000012
2017-07-06 00:00:00,57.84299999999995,-66.41699999999983,12.69800000000014,-56.07099999999997,-30.66900000000012
2017-07-06 01:00:00,57.004999999999946,-65.65599999999984,12.56100000000014,-55.88399999999997,-31.34300000000012
2017-07-06 02:00:00,56.011999999999944,-66.21999999999983,11.30500000000014,-57.17999999999997,-30.15900000000012
2017-07-06 03:00:00,55.910999999999945,-65.19699999999983,10.45300000000014,-58.02299999999997,-28.42100000000012
2017-07-06 04:00:00,56.632999999999946,-66.46799999999983,10.39100000000014,-59.39099999999997,-28.17300000000012
2017-07-06 05:00:00,56.197999999999944,-67.29299999999984,11.76200000000014,-58.90199999999997,-29.608000000000118
2017-07-06 06:00:00,57.824999999999946,-67.44399999999983,12.62800000000014,-59.62799999999997,-30.142000000000117
2017-07-06 07:00:00,57.364999999999945,-67.17299999999983,11.947000000000141,-59.73899999999997,-31.029000000000117
2017-07-06 08:00:00,56.16899999999995,-65.58599999999983,12.072000000000141,-59.25699999999997,-32.429000000000116
2017-07-06 09:00:00,57.10799999999995,-67.06099999999982,11.741000000000142,-59.72499999999997,-30.739000000000114
2017-07-06 10:00:00,56.562999999999946,-67.11099999999982,12.618000000000142,-59.714999999999975,-30.319000000000113
2017-07-06 11:00:00,56.22099999999995,-65.93099999999981,14.532000000000142,-59.299999999999976,-29.325000000000113
2017-07-06 12:00:00,56.52799999999995,-65.62499999999982,15.194000000000143,-58.812999999999974,-30.901000000000113
2017-07-06 13:00:00,55.14399999999995,-65.49599999999981,14.723000000000143,-57.50699999999998,-30.622000000000114
2017-07-06 14:00:00,54.29799999999995,-64.68199999999982,16.97600000000014,-58.357999999999976,-30.438000000000113
2017-07-06 15:00:00,53.84999999999995,-65.56699999999982,16.97300000000014,-57.40599999999998,-30.115000000000112
2017-07-06 16:00:00,52.87799999999995,-66.28899999999982,18.32400000000014,-55.973999999999975,-29.96000000000011
2017-07-06 17:00:00,54.27399999999995,-64.96399999999981,19.78200000000014,-56.72599999999998,-30.19600000000011
2017-07-06 18:00:00,56.36399999999995,-64.28899999999982,20.386000000000138,-56.03599999999998,-28.586000000000112
2017-07-06 19:00:00,57.96399999999995,-63.79799999999982,18.53200000000014,-56.86199999999998,-28.840000000000114
2017-07-06 20:00:00,59.01499999999995,-64.82899999999982,18.40400000000014,-56.40299999999998,-28.767000000000113
2017-07-06 21:00:00,60.12699999999995,-66.10999999999983,18.13700000000014,-57.305999999999976,-29.894000000000112
2017-07-06 22:00:00,61.36199999999995,-66.32499999999983,18.50900000000014,-57.28299999999997,-29.90200000000011
2017-07-06 23:00:00,60.24099999999995,-66.55299999999983,19.36400000000014,-58.81699999999997,-30.694000000000113
2017-07-07 00:00:00,62.22799999999995,-66.00799999999983,17.86100000000014,-58.708999999999975,-29.707000000000114
2017-07-07 01:00:00,63.55999999999995,-67.38499999999982,19.11500000000014,-57.607999999999976,-28.721000000000114
2017-07-07 02:00:00,64.28899999999996,-68.95399999999982,18.64900000000014,-58.223999999999975,-30.918000000000113
2017-07-07 03:00:00,62.97099999999996,-68.43399999999983,19.87200000000014,-58.732999999999976,-29.858000000000114
2017-07-07 04:00:00,61.93799999999996,-68.12999999999982,18.16300000000014,-60.921999999999976,-29.569000000000113
2017-07-07 05:00:00,60.79499999999996,-69.76399999999983,19.28600000000014,-61.302999999999976,-27.94600000000011
2017-07-07 06:00:00,62.42699999999996,-69.41099999999983,18.76800000000014,-62.211999999999975,-28.520000000000113
2017-07-07 07:00:00,62.595999999999954,-66.98299999999983,18.10200000000014,-61.936999999999976,-28.205000000000112
2017-07-07 08:00:00,62.338999999999956,-67.36399999999983,20.31200000000014,-64.09499999999997,-27.19300000000011
2017-07-07 09:00:00,63.04599999999996,-68.15999999999984,20.22600000000014,-66.41699999999997,-27.290000000000113
2017-07-07 10:00:00,61.80499999999996,-68.05199999999984,20.614000000000143,-66.17199999999997,-28.28000000000011
2017-07-07 11:00:00,61.07899999999996,-66.68599999999984,22.371000000000144,-65.62499999999997,-28.01800000000011
2017-07-07 12:00:00,60.62499999999996,-66.76899999999983,23.196000000000144,-65.65799999999997,-29.55600000000011
2017-07-07 13:00:00,61.732999999999954,-66.74799999999983,23.825000000000145,-67.00599999999997,-30.444000000000113
2017-07-07 14:00:00,62.57299999999996,-66.51299999999983,21.899000000000147,-68.53499999999997,-30.40200000000011
2017-07-07 15:00:00,63.08499999999996,-68.14699999999984,22.626000000000147,-68.73299999999996,-31.20100000000011
2017-07-07 16:00:00,62.77099999999996,-66.48599999999983,20.98500000000015,-69.29699999999995,-31.44200000000011
2017-07-07 17:00:00,62.44199999999996,-68.12199999999983,20.310000000000148,-69.93599999999995,-31.71000000000011
2017-07-07 18:00:00,61.71899999999996,-69.10599999999982,20.451000000000146,-69.33499999999995,-32.95300000000011
2017-07-07 19:00:00,60.80899999999996,-69.11299999999983,21.493000000000148,-69.03699999999995,-31.68900000000011
2017-07-07 20:00:00,62.15599999999996,-68.45699999999982,20.76100000000015,-69.87999999999995,-30.67800000000011
2017-07-07 21:00:00,62.23899999999996,-69.01399999999983,20.54300000000015,-69.08499999999995,-32.95700000000011
2017-07-07 22:00:00,60.200999999999965,-69.07499999999983,18.594000000000147,-69.70999999999995,-32.47100000000011
2017-07-07 23:00:00,58.37599999999996,-68.16899999999983,18.379000000000147,-70.43399999999995,-32.66000000000011
2017-07-08 00:00:00,58.08299999999996,-67.76099999999983,17.792000000000147,-71.41199999999995,-32.99800000000011
2017-07-08 01:00:00,58.13799999999996,-67.60399999999983,18.547000000000146,-73.60499999999995,-31.970000000000113
2017-07-08 02:00:00,57.28099999999996,-68.69799999999982,18.548000000000147,-73.40999999999995,-34.61000000000011
2017-07-08 03:00:00,57.08399999999996,-69.70299999999982,18.422000000000146,-73.50499999999995,-34.93700000000011
2017-07-08 04:00:00,58.51899999999996,-70.35999999999981,17.657000000000146,-73.91699999999996,-34.88000000000011
2017-07-08 05:00:00,59.18199999999996,-69.30399999999982,15.830000000000146,-74.38899999999995,-34.13700000000011
2017-07-08 06:00:00,61.09399999999996,-69.32499999999982,15.833000000000146,-73.97699999999995,-34.43200000000011
2017-07-08 07:00:00,60.97399999999996,-67.02399999999982,16.474000000000146,-73.00999999999995,-33.94600000000011
2017-07-08 08:00:00,61.82099999999996,-64.79399999999981,16.178000000000146,-70.64399999999995,-32.72600000000011
2017-07-08 09:00:00,63.221999999999966,-63.710999999999814,16.330000000000148,-71.29899999999995,-32.91000000000011
2017-07-08 10:00:00,63.26999999999997,-63.865999999999815,15.354000000000148,-71.02799999999995,-33.26400000000011
2017-07-08 11:00:00,62.87299999999997,-64.37299999999982,15.210000000000148,-72.26799999999994,-34.052000000000106
2017-07-08 12:00:00,60.224999999999966,-64.27999999999982,16.49400000000015,-70.00699999999995,-34.479000000000106
2017-07-08 13:00:00,61.465999999999966,-65.27199999999982,15.68600000000015,-69.22799999999995,-35.223000000000106
2017-07-08 14:00:00,62.231999999999964,-64.38399999999982,15.260000000000149,-68.80599999999995,-34.6510000000001
2017-07-08 15:00:00,62.456999999999965,-66.75399999999982,15.33000000000015,-69.67899999999996,-35.897000000000105
2017-07-08 16:00:00,63.44399999999997,-68.24799999999982,16.281000000000148,-69.57699999999996,-36.367000000000104
2017-07-08 17:00:00,62.804999999999964,-68.94399999999982,14.638000000000147,-69.94299999999996,-35.4900000000001
2017-07-08 18:00:00,63.121999999999964,-69.45399999999982,14.485000000000147,-70.46799999999996,-35.0820000000001
2017-07-08 19:00:00,62.621999999999964,-69.14099999999982,14.612000000000148,-70.76199999999996,-35.2530000000001
2017-07-08 20:00:00,61.89799999999997,-69.50999999999982,14.232000000000147,-70.49899999999995,-34.5580000000001
2017-07-08 21:00:00,61.80899999999997,-70.46599999999982,14.970000000000146,-68.93899999999995,-36.7350000000001
2017-07-08 22:00:00,63.08699999999997,-69.67299999999982,16.219000000000147,-69.67799999999995,-36.1880000000001
2017-07-08 23:00:00,63.98199999999997,-69.38099999999982,14.775000000000148,-69.49999999999996,-36.7220000000001
2017-07-09 00:00:00,62.58599999999997,-69.76999999999981,14.315000000000147,-71.89799999999995,-35.934000000000104
2017-07-09 01:00:00,63.89799999999997,-69.45999999999981,14.798000000000147,-71.69699999999996,-36.4170000000001
2017-07-09 02:00:00,62.10399999999997,-70.4679999999998,13.190000000000147,-70.40399999999995,-35.2780000000001
2017-07-09 03:00:00,63.443999999999974,-70.90399999999981,12.163000000000148,-69.50399999999995,-35.3110000000001
2017-07-09 04:00:00,62.91199999999998,-71.03899999999982,13.442000000000148,-69.09499999999994,-35.2620000000001
2017-07-09 05:00:00,63.39899999999998,-69.95899999999982,12.090000000000147,-70.49499999999995,-35.3760000000001
2017-07-09 06:00:00,64.84499999999998,-70.37499999999982,13.733000000000148,-71.09999999999995,-36.036000000000094
2017-07-09 07:00:00,64.34099999999998,-70.43299999999982,13.380000000000148,-70.58899999999996,-36.4340000000001
2017-07-09 08:00:00,66.64299999999999,-70.41199999999982,13.649000000000148,-71.73699999999995,-38.724000000000096
2017-07-09 09:00:00,66.81199999999998,-69.05099999999982,15.088000000000148,-71.33099999999995,-38.32600000000009
2017-07-09 10:00:00,65.87199999999999,-68.44899999999981,15.335000000000148,-70.32299999999995,-38.83900000000009
2017-07-09 11:00:00,65.31799999999998,-68.41399999999982,16.187000000000147,-71.02199999999995,-40.27400000000009
2017-07-09 12:00:00,64.08099999999999,-67.39599999999982,15.423000000000147,-71.75699999999995,-40.435000000000095
2017-07-09 13:00:00,65.332,-65.17099999999982,14.711000000000148,-71.03099999999995,-39.75900000000009
2017-07-09 14:00:00,67.479,-65.64699999999982,14.277000000000148,-70.77999999999994,-37.37800000000009
2017-07-09 15:00:00,66.869,-64.09999999999982,13.429000000000148,-71.41599999999994,-38.41800000000009
2017-07-09 16:00:00,67.265,-63.611999999999824,13.599000000000148,-70.89199999999994,-39.25900000000009
2017-07-09 17:00:00,66.422,-63.800999999999824,13.111000000000148,-70.87899999999993,-39.97000000000009
2017-07-09 18:00:00,66.21,-62.40199999999982,10.928000000000148,-70.75199999999994,-40.60200000000009
2017-07-09 19:00:00,65.02699999999999,-62.59799999999982,10.360000000000149,-70.44299999999994,-40.65900000000009
2017-07-09 20:00:00,64.94099999999999,-64.11599999999981,10.373000000000149,-69.54899999999994,-39.856000000000094
2017-07-09 21:00:00,63.90599999999999,-64.32899999999981,10.40400000000015,-68.87799999999993,-37.91500000000009
2017-07-09 22:00:00,64.50399999999999,-65.45499999999981,10.853000000000149,-67.93199999999993,-39.10200000000009
2017-07-09 23:00:00,64.832,-67.86199999999981,10.912000000000148,-68.63499999999993,-38.38600000000009
2017-07-10 00:00:00,65.237,-67.82999999999981,11.048000000000147,-66.66499999999994,-38.02300000000009
2017-07-10 01:00:00,64.999,-67.70399999999981,10.773000000000147,-66.72699999999993,-37.53100000000009
2017-07-10 02:00:00,65.023,-68.66599999999981,9.830000000000148,-66.13199999999993,-38.29700000000009
2017-07-10 03:00:00,66.833,-68.7479999999998,10.453000000000147,-65.03699999999994,-38.86900000000009
2017-07-10 04:00:00,67.016,-71.39499999999981,10.010000000000147,-65.47999999999993,-38.51200000000009
2017-07-10 05:00:00,66.096,-71.3489999999998,10.995000000000147,-64.94799999999994,-38.88800000000009
2017-07-10 06:00:00,65.805,-70.5209999999998,11.316000000000146,-66.95699999999994,-37.21000000000009
2017-07-10 07:00:00,65.132,-68.8649999999998,11.238000000000147,-66.79499999999993,-36.356000000000094
2017-07-10 08:00:00,65.027,-69.0529999999998,10.766000000000147,-68.39499999999992,-37.395000000000095
2017-07-10 09:00:00,64.187,-68.2229999999998,10.130000000000148,-69.81199999999993,-37.9920000000001
2017-07-10 10:00:00,64.014,-68.5369999999998,10.338000000000148,-71.18499999999993,-39.2600000000001
2017-07-10 11:00:00,63.42099999999999,-67.8619999999998,10.01300000000015,-69.65299999999993,-39.618000000000094
